688124752_2,GreatWall_POS_187_2,"In our case , we elected to go up by cable car walk between the stations along the wall and then come down by chair lift .",June,2019,July,2019,Paul N,Belgium,Europe,female,1,1,male,94
688124752_3,GreatWall_POS_187_3,"The walk between the watch towers is quite strenuous at times if you have issues with walking , but perfectly manageable .",June,2019,July,2019,Paul N,Belgium,Europe,female,1,1,male,94
688124752_4,GreatWall_POS_187_4,We completed the walk in about 1hr 30 but the time is as long / short as you want to make it .,June,2019,July,2019,Paul N,Belgium,Europe,female,1,1,male,94
688124752_5,GreatWall_POS_187_5,"It can be busy with visitors , but the further you get from the cable car station , the less crowded it becomes and it is easy enough to get photographs without lots of other people in them .",June,2019,July,2019,Paul N,Belgium,Europe,female,1,1,male,94
688124752_6,GreatWall_POS_187_6,"If possible go early to escape some of the heat , although it is cooler than Beijing with the altitude .",June,2019,July,2019,Paul N,Belgium,Europe,female,2,0,male,94
685895773_1,GreatWall_POS_213_1,I ve never seen such breathtaking view amazing man made wonder of the world .,June,2019,July,2019,FatimaJS,United Arab Emirates,Asia,male,4,2,female,8
685895773_2,GreatWall_POS_213_2,Hiking sticks would be very helpful lots of stair climbing it would help if you had some training before you head to the Great Wall a pair of trainers is a must not flip flops or sandals .,June,2019,July,2019,FatimaJS,United Arab Emirates,Asia,male,1,1,female,8
685895773_3,GreatWall_POS_213_3,An umbrella is a must the sun is very strong If you are going in June July or August .,June,2019,July,2019,FatimaJS,United Arab Emirates,Asia,male,3,1,female,8
685895773_4,GreatWall_POS_213_4,The only thing i did not like is the Chinese safety measures of the cart that takes you up .,June,2019,July,2019,FatimaJS,United Arab Emirates,Asia,male,1,1,female,8
683215364_1,GreatWall_POS_251_1,My visit to the Mutianyu great wall was a memory I will cherish forever .,June,2019,June,2019,Chloe F,Ireland,Europe,male,3,1,female,7
683215364_2,GreatWall_POS_251_2,I took the cabe cart up and town and climbed to the top from there .,June,2019,June,2019,Chloe F,Ireland,Europe,male,3,1,female,7
683215364_3,GreatWall_POS_251_3,I bought a medal at the top for 25rmb and a tshirt at the shops at the cable cart entrance up for 50RMB .,June,2019,June,2019,Chloe F,Ireland,Europe,male,1,1,female,7
683215364_4,GreatWall_POS_251_4,From the bus station at Qiananmen st I boutght my tickets from bus kiosk number 4 .,June,2019,June,2019,Chloe F,Ireland,Europe,male,1,1,female,7
683215364_5,GreatWall_POS_251_5,Ask the hotel to write it out for you as staff do not speak English .,June,2019,June,2019,Chloe F,Ireland,Europe,male,1,1,female,7
683215364_6,GreatWall_POS_251_6,It costs 110 RMB and there are 2 buses daily one at 8am and one at 9.30 am .,June,2019,June,2019,Chloe F,Ireland,Europe,male,1,1,female,7
683215364_7,GreatWall_POS_251_7,The bus takes you to the Mutianyu Great Wall right up to where you start to climb the great wall .,June,2019,June,2019,Chloe F,Ireland,Europe,male,3,1,female,7
683215364_8,GreatWall_POS_251_8,You can buy your cable cart / chair lift tickets fro the driver .,June,2019,June,2019,Chloe F,Ireland,Europe,male,1,1,female,7
683215364_9,GreatWall_POS_251_9,Please note this is a Chinese tour but between the guide and the other people on the bus we had no problems .,June,2019,June,2019,Chloe F,Ireland,Europe,male,1,1,female,7
683215364_10,GreatWall_POS_251_10,Once at the wall you have 4 hours to explore at your own pace .,June,2019,June,2019,Chloe F,Ireland,Europe,male,2,0,female,7
682033183_1,GreatWall_POS_266_1,"Even an obese and aged man / woman can go up to the Great Wall , because of a ropeway ( cable car ) and rickshaw service .",May,2019,June,2019,DrJayMic,Japan,Asia,male,1,1,male,72
682033183_2,GreatWall_POS_266_2,"However , there is an occasional sharp slope on the Wall .",May,2019,June,2019,DrJayMic,Japan,Asia,male,2,0,male,72
681663248_1,GreatWall_POS_272_1,You can not reach all the way to Beijing without visiting Mutianyu Grey Wall .,June,2019,June,2019,musaab_mhd,United Arab Emirates,Asia,male,1,1,male,7
681346212_1,GreatWall_POS_279_1,Worth driving further out of Beijing to this part of the wall as we encountered no crowds .,June,2019,June,2019,Lyn M,Australia,Oceania,male,1,1,female,8
681346212_2,GreatWall_POS_279_2,In fact as my pic shows we were able to take photos with nobody in them .,June,2019,June,2019,Lyn M,Australia,Oceania,male,3,1,female,8
681346212_3,GreatWall_POS_279_3,We were able to take a ride up to the wall and a toboggan down .,June,2019,June,2019,Lyn M,Australia,Oceania,male,2,0,female,8
679629369_1,GreatWall_POS_300_1,"Driver took us to the wall , arranged our entry tickets , we used the chairlift up to the wall and some of our group used the slide back down .",May,2019,June,2019,John M,Australia,Oceania,female,1,1,male,9
679629369_2,GreatWall_POS_300_2,This section includes both easy and more difficult sections so you can tackle any variation that your fitness level will accomodate .,May,2019,June,2019,John M,Australia,Oceania,female,1,1,male,9
679356562_1,GreatWall_POS_309_1,This is a place you visit if you want to see great wall of China but you want a lesser crowd .,June,2019,June,2019,JaniJermans,India,Asia,male,3,1,female,67
679356562_2,GreatWall_POS_309_2,Would recommend to go early so that you have almost nil crowd and enjoy the serenity while standing tall in great wall .,June,2019,June,2019,JaniJermans,India,Asia,male,3,1,female,67
678765077_1,GreatWall_POS_322_1,"Did the 7km walk , muscle hurts but the view at the top worth the climb .",June,2019,June,2019,noblePat,United Arab Emirates,Asia,male,1,1,male,7
678765077_2,GreatWall_POS_322_2,"Their president once said , if you have not been to the great wall , you are not a hero , i have been , that makes me one of those hero .",June,2019,June,2019,noblePat,United Arab Emirates,Asia,male,1,1,male,7
677400878_1,GreatWall_POS_342_1,"Not too many tourists , unforgettable seenic views and you get close to the most interesting history of this globe .",May,2019,May,2019,kena105,Denmark,Europe,male,1,1,female,63
677400878_2,GreatWall_POS_342_2,Advice you to go up with the cable chair and bring water / soft drinks as it is extremely expensive on the wall ( 45 Yan for a Coca-Cola ) !,May,2019,May,2019,kena105,Denmark,Europe,male,1,1,female,63
676778867_1,GreatWall_POS_351_1,We visited this section of the Great wall at a time when the season was low so it was not packed or hard to get around .,January,2019,May,2019,Cynthia A,United Kingdom,Europe,female,1,1,female,67
676778867_2,GreatWall_POS_351_2,there is cable cars to take you up and a fun toboggan to race down .,January,2019,May,2019,Cynthia A,United Kingdom,Europe,female,3,1,female,67
676778867_3,GreatWall_POS_351_3,the path leading to the cable cars is full of shops for souvenirs & eateries including Burger King .,January,2019,May,2019,Cynthia A,United Kingdom,Europe,female,3,1,female,67
676778867_4,GreatWall_POS_351_4,The walk along the wall was full of up and down stairs that felt weird in a fun way as obviously not built straight with flat sections and viewing towers for great photo taking .,January,2019,May,2019,Cynthia A,United Kingdom,Europe,female,1,1,female,67
674733263_1,GreatWall_POS_383_1,"We did a small group tour and our guide bought us to this section as its a lot quieter , and it was .",May,2019,May,2019,Donna T,Australia,Oceania,male,3,1,female,70
674733263_2,GreatWall_POS_383_2,We caught the chair lift up and had a wander around at our own leisure .,May,2019,May,2019,Donna T,Australia,Oceania,male,1,1,female,70
674486619_1,GreatWall_POS_390_1,"This part of the great wall is further out than where the locals go , but is apparently where a lot of the Westerners go as it is a lot more quiet .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,3,1,female,86
674486619_2,GreatWall_POS_390_2,"When we went , during off-season , there were definitely not many people around considering this is one of the great wonders of the world .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,3,1,female,86
674486619_3,GreatWall_POS_390_3,"The touristic area has a lot of new developments , including new restaurants ( yay , 2 veggie places coming ) !",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,3,1,female,86
674486619_4,GreatWall_POS_390_4,and a long walk through a lot of tourist shops selling very similar things .,May,2019,May,2019,Noelle S,United Kingdom,Europe,male,1,1,female,86
674486619_5,GreatWall_POS_390_5,"In any case , I believe you can walk up to the wall , but we took the cable car which , was more like a chair lift .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,1,1,female,86
674486619_6,GreatWall_POS_390_6,"There are people there who ensure that you get onto the lift safe , but it is definitely like the ski ones which can intimidate people if they are afraid of heights .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,3,1,female,86
674486619_7,GreatWall_POS_390_7,"Once up on the wall , there is a tiny bit more climbing - but I did this with a recovering rolled ankle and I was okay .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,1,1,female,86
674486619_8,GreatWall_POS_390_8,"It really is a magnificent place , and you can not see the wall ending .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,4,2,female,86
674486619_9,GreatWall_POS_390_9,There are toilet facilities near the wall and down at the entrance gates .,May,2019,May,2019,Noelle S,United Kingdom,Europe,male,1,1,female,86
674486619_10,GreatWall_POS_390_10,Most of them are squat toilets but they have a few potty toilets .,May,2019,May,2019,Noelle S,United Kingdom,Europe,male,2,0,female,86
674486619_11,GreatWall_POS_390_11,Just bring your own toilet paper / wipes just in case .,May,2019,May,2019,Noelle S,United Kingdom,Europe,male,1,1,female,86
674486619_12,GreatWall_POS_390_12,"The place was super clean and people were nice , and the stall owners not too pushy .",May,2019,May,2019,Noelle S,United Kingdom,Europe,male,3,1,female,86
672061189_1,GreatWall_POS_436_1,This section of the Great Wall at Mutianyu is in excellent condition !,April,2019,May,2019,Tommy S,Australia,Oceania,female,4,2,male,8
672061189_2,GreatWall_POS_436_2,We caught the sky lift up and walked several kilometres over a few hours and admired the surreal feeling of walking this ancient landmark and watching endlessly meander over the mountain tops until we could see no further .,April,2019,May,2019,Tommy S,Australia,Oceania,female,1,1,male,8
672061189_3,GreatWall_POS_436_3,It was not overly busy and once done we caught the toboggan slide down !,April,2019,May,2019,Tommy S,Australia,Oceania,female,1,1,male,8
672061189_4,GreatWall_POS_436_4,Just beware of the local scammers trying to sell you their own Great Wall Packages or encourage you to take photos with them then try and charge you .,April,2019,May,2019,Tommy S,Australia,Oceania,female,1,1,male,8
668458518_1,GreatWall_POS_532_1,If you are in Beijing then this is a must see .,April,2019,April,2019,Geoff D,United Kingdom,Europe,male,3,1,male,7
668458518_2,GreatWall_POS_532_2,We went to Mutianyu having read the reports that it is less crowded than Badling .,April,2019,April,2019,Geoff D,United Kingdom,Europe,male,1,1,male,7
668458518_3,GreatWall_POS_532_3,We got there via Mobus & got the cable car up and down to tower 14 .,April,2019,April,2019,Geoff D,United Kingdom,Europe,male,1,1,male,7
668458518_4,GreatWall_POS_532_4,We walked to tower 23 ( plus a bit more ) .,April,2019,April,2019,Geoff D,United Kingdom,Europe,male,1,1,male,7
668458518_5,GreatWall_POS_532_5,The last couple of towers are steep but take your time and enjoy the views .,April,2019,April,2019,Geoff D,United Kingdom,Europe,male,3,1,male,7
668458518_6,GreatWall_POS_532_6,This part of the wall is not too crowded especially once you move a bit further along from the cable car drop off .,April,2019,April,2019,Geoff D,United Kingdom,Europe,male,1,1,male,7
668220054_1,GreatWall_POS_539_1,This section of the wall is 90 minutes from Beijing and has a number of watch towers .,April,2019,April,2019,David393,United Kingdom,Europe,male,1,1,male,72
668220054_2,GreatWall_POS_539_2,The entrance takes you along a pedestrian mall with tourist shops to the shuttle bus that takes three minutes to the bottom of the gondola .,April,2019,April,2019,David393,United Kingdom,Europe,male,1,1,male,72
668220054_3,GreatWall_POS_539_3,It is over 2000 steps from here for the fit and energetic .,April,2019,April,2019,David393,United Kingdom,Europe,male,3,1,male,72
668220054_4,GreatWall_POS_539_4,Within fifty metres is is possible to get perspectives up or down this wall .,April,2019,April,2019,David393,United Kingdom,Europe,male,1,1,male,72
668220054_5,GreatWall_POS_539_5,This was on my list of lifetime things to do and the location did not disappoint .,April,2019,April,2019,David393,United Kingdom,Europe,male,1,1,male,72
664778796_1,GreatWall_POS_625_1,"Feels good to be there , went with family including my elderly father who felt great to be there .",April,2019,April,2019,Preet R,Canada,North America,male,3,1,female,9
664778796_2,GreatWall_POS_625_2,"Did not try the carting down , looked like fun , next time .",April,2019,April,2019,Preet R,Canada,North America,male,1,1,female,9
662257711_1,GreatWall_POS_682_1,"This area is less visited than the Badaling section , and although the climb to one of it is lookouts is quite arduous , the view is spectacular .",March,2019,March,2019,Susan B,Canada,North America,male,1,1,female,9
656725187_1,GreatWall_POS_742_1,The cable car was not functional so we took the chairlift instead in the morning .,March,2019,March,2019,gervaisc,Canada,North America,male,1,1,male,7
656725187_2,GreatWall_POS_742_2,We were able to walk from Tower 6 to 21 in about 4 hours .,March,2019,March,2019,gervaisc,Canada,North America,male,1,1,male,7
656725187_3,GreatWall_POS_742_3,On some sections we were pretty much the only ones which is a good reason to pick this one instead of Badaling .,March,2019,March,2019,gervaisc,Canada,North America,male,2,0,male,7
650274804_1,GreatWall_POS_810_1,"I have seen many countries , monuments and attractions so far .",January,2019,February,2019,roland r,Switzerland,Europe,male,1,1,male,89
650274804_2,GreatWall_POS_810_2,Personally this is the most impressive construction made by human beings I have ever seen .,January,2019,February,2019,roland r,Switzerland,Europe,male,4,2,male,89
650274804_3,GreatWall_POS_810_3,We chose the Mutianyu sector because it was said to be less crowded ( also recommended by the wife of the former Swiss Ambassador in Beijing ) .,January,2019,February,2019,roland r,Switzerland,Europe,male,1,1,male,89
650274804_4,GreatWall_POS_810_4,"We took the gondola bringing us to tower 14 , walked up to tower 20 .",January,2019,February,2019,roland r,Switzerland,Europe,male,1,1,male,89
650274804_5,GreatWall_POS_810_5,From there we went to the unrestored tower 30 or so .,January,2019,February,2019,roland r,Switzerland,Europe,male,2,0,male,89
650274804_6,GreatWall_POS_810_6,"A nice contrast to the well repaired section 1-20 , ( see my photos ) .",January,2019,February,2019,roland r,Switzerland,Europe,male,3,1,male,89
650274804_7,GreatWall_POS_810_7,"We booked a tour - They collected us at 7 am in the hotel area , bringing us there , leaving us of our own , dinner with the other participants , back to the hotel at around 3 pm .",January,2019,February,2019,roland r,Switzerland,Europe,male,1,1,male,89
650274804_8,GreatWall_POS_810_8,"Tip - take an early provider , take quickly the gondola , move towards tower 20 - the Great Wall is yours - no other people crossing you !",January,2019,February,2019,roland r,Switzerland,Europe,male,3,1,male,89
650274804_9,GreatWall_POS_810_9,"Just when you walk back - then you will not be alone any more , .",January,2019,February,2019,roland r,Switzerland,Europe,male,1,1,male,89
649990320_1,GreatWall_POS_813_1,"Solemn and stoic - that is what the Mutianyu section of the Great Wall is - reminder of the mass grave that it is , but also another reason to admire China and respect the Chinese .",September,2018,February,2019,VanitaKhetan,Malaysia,Asia,female,3,1,female,9
649990320_2,GreatWall_POS_813_2,"I took the cable car to Beacon 14 , and walked upto beacon 20 and back .",September,2018,February,2019,VanitaKhetan,Malaysia,Asia,female,0,2,female,9
649990320_3,GreatWall_POS_813_3,"Am glad I did not take the toboggan , but I wish I had more time to walk all the way to Beacon 1 .",September,2018,February,2019,VanitaKhetan,Malaysia,Asia,female,1,1,female,9
649990320_4,GreatWall_POS_813_4,"The views are breathtaking , though the trek requires a basic level of fitness with irregular steps ( in height and width ) going up and down , both ways .",September,2018,February,2019,VanitaKhetan,Malaysia,Asia,female,3,1,female,9
649990320_5,GreatWall_POS_813_5,"The roasted chestnuts , and tragic and heroic story of Mutianyu added to the magic of the Great Wall .",September,2018,February,2019,VanitaKhetan,Malaysia,Asia,female,3,1,female,9
649990320_6,GreatWall_POS_813_6,"Wear good shoes , carry water and cap , and a b y good camera !",September,2018,February,2019,VanitaKhetan,Malaysia,Asia,female,3,1,female,9
649421157_1,GreatWall_POS_818_1,To hike the wall from the 15th tower till the 23rd was a great experience in itself .,November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,3,1,male,76
649421157_2,GreatWall_POS_818_2,We were lucky to get a cool day with sunshine and clear sky .,November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,3,1,male,76
649421157_3,GreatWall_POS_818_3,This section of the great wall is the most genuine as it is preserved in it is original form .,November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,4,2,male,76
649421157_4,GreatWall_POS_818_4,it is a majestic feeling to walk on the wall which is undoubtedly the best wonder of the world .,November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,3,1,male,76
649421157_5,GreatWall_POS_818_5,"I was just overwhelmed with joy while going up using the cable car and when we reached to top , the feeling was awesome .",November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,1,1,male,76
649421157_6,GreatWall_POS_818_6,I would suggest a cable car up and down as it is the most safe way to reach the wall .,November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,1,1,male,76
649421157_7,GreatWall_POS_818_7,Cable car gives you some great views of the wall too .,November,2018,February,2019,Alok_Nahata,Malaysia,Asia,male,3,1,male,76
646488293_1,GreatWall_POS_850_1,I think this site has the best of both world for the tourist .,April,2018,January,2019,John S,Australia,Oceania,male,3,1,male,93
646488293_2,GreatWall_POS_850_2,"The bus ride in to the Wall is quite picturesque and pleasant , they dropped us at our future lunch venue and then we walked up to the wall .",April,2018,January,2019,John S,Australia,Oceania,male,3,1,male,93
646488293_3,GreatWall_POS_850_3,You have the choice of taking a chair lift or walking to the top where you enter the wall proper .,April,2018,January,2019,John S,Australia,Oceania,male,2,0,male,93
646488293_4,GreatWall_POS_850_4,We took the chair lift which I enjoyed immensely but which unfortunately terrified the wife .,April,2018,January,2019,John S,Australia,Oceania,male,1,1,male,93
646488293_5,GreatWall_POS_850_5,Those that took the walk arrived somewhat after us not too much worse for wear .,April,2018,January,2019,John S,Australia,Oceania,male,2,0,male,93
646488293_6,GreatWall_POS_850_6,"I recommend the chair lift as you have some serious climbing ahead of you on the wall , Once the at the kick off point you can go either left or right , Left being a long haul gradual rise - Right a short steep rise .",April,2018,January,2019,John S,Australia,Oceania,male,1,1,male,93
646488293_7,GreatWall_POS_850_7,"We opted for the right , it was a challenge as we are both in our 60's but we made it and were chuffed that we did , When you get back to the start point it is cold drinks , buy a souvenir T shirt and get ready for the toboggan ride to the bottom ( you can get down by the same way you got up if your not into this method ) .",April,2018,January,2019,John S,Australia,Oceania,male,1,1,male,93
646488293_8,GreatWall_POS_850_8,"Wow what a great experience not to be missed this ride down is both the wife and I loved it , I would have done it again but we had to move on - recommended do not miss it .",April,2018,January,2019,John S,Australia,Oceania,male,3,1,male,93
646488293_9,GreatWall_POS_850_9,"At the bottom onto the lunch venue , a banquet Chinese spread with nice cold beer and friendly hosts a nice finish to a great day .",April,2018,January,2019,John S,Australia,Oceania,male,3,1,male,93
645199609_1,GreatWall_POS_869_1,"We decided to head to this section of the wall with our guide , as she had told us it tended to be less crowded as it was further away from the city .",January,2019,January,2019,TylerS30,Canada,North America,male,1,1,male,99
645199609_2,GreatWall_POS_869_2,"And , because it was January , it was not high season for tourism so we ended up on the wall , with hardly another person around !",January,2019,January,2019,TylerS30,Canada,North America,male,1,1,male,99
645199609_3,GreatWall_POS_869_3,"Not only that but we lucked out and ended up going on a sunny , blue sky day in Beijing .",January,2019,January,2019,TylerS30,Canada,North America,male,3,1,male,99
645199609_4,GreatWall_POS_869_4,There are two options to go up - a cable car or a chairlift .,January,2019,January,2019,TylerS30,Canada,North America,male,2,0,male,99
645199609_5,GreatWall_POS_869_5,We chose the chairlift as it takes you to a section that is even less crowded .,January,2019,January,2019,TylerS30,Canada,North America,male,1,1,male,99
645199609_6,GreatWall_POS_869_6,"Plus , in this section you can choose to take a slide , YES a slide , back down to the parking lot when done .",January,2019,January,2019,TylerS30,Canada,North America,male,3,1,male,99
645199609_7,GreatWall_POS_869_7,"You get on these little flat scooter boards , equipped with a hand break , and you were able to slalom down a well built track to get down .",January,2019,January,2019,TylerS30,Canada,North America,male,1,1,male,99
645199609_8,GreatWall_POS_869_8,"At the bottom of the wall there is a tourist village with restaurants , washrooms and souvenir shops .",January,2019,January,2019,TylerS30,Canada,North America,male,1,1,male,99
645199609_9,GreatWall_POS_869_9,"Because we were one of the only groups there , we did get approached by many a souvenir salesman but that is fine .",January,2019,January,2019,TylerS30,Canada,North America,male,3,1,male,99
645199609_10,GreatWall_POS_869_10,If you are in Beijing and you have enough time to make the wall a day trip ( 2 hours there and 2 hours back via private bus / transport ) I highly recommend this section of th wall .,January,2019,January,2019,TylerS30,Canada,North America,male,3,1,male,99
645199609_11,GreatWall_POS_869_11,NOTE - This section of the wall is warmer in the winter as it faces east so you do not get those harsh northern winter winds blowing on you like you do at Badaling .,January,2019,January,2019,TylerS30,Canada,North America,male,1,1,male,99
644883239_1,GreatWall_POS_874_1,We visited in January - minus 6 degrees but did not feel cold - no gloves or hat needed .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_2,GreatWall_POS_874_2,Had a guide and driver from China Highlights pick us up from the train station ( overnight from Xian ) and it was about a two hour drive to the wall .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_3,GreatWall_POS_874_3,"I am overweight , unfit and need knee surgery so this was challenging for me but guide and family very patient .",January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_4,GreatWall_POS_874_4,Took about 45 mins for me to get up but fit people would do it in half the time if not quicker .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_5,GreatWall_POS_874_5,"Cable car ride easy to get on with someone to assist , then a lot more stairs at top to get on wall .",January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_6,GreatWall_POS_874_6,Original wall steps very steep and I could not get up them .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_7,GreatWall_POS_874_7,"There is however a longer , newer route of shallower stairs or very steep ramp that I managed with the arm of my daughter as there was no rail by stairs ( only by slope which was very steep ) .",January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_8,GreatWall_POS_874_8,Once on the wall it was amazing - a dream come true !,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,3,1,female,7
644883239_9,GreatWall_POS_874_9,You could walk along and explore which the family did but steep stairs with no rails put me off .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_10,GreatWall_POS_874_10,Happy just to enjoy the view and soak up the experience .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,3,1,female,7
644883239_11,GreatWall_POS_874_11,This would be no good if you were in a wheelchair .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_12,GreatWall_POS_874_12,It is so steep in places I do not know how anyone could push and at the alternate route at the end to get up the wall people were sliding backwards on the ramp as it was just so steep .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_13,GreatWall_POS_874_13,It would be dangerous to try taking a wheelchair on it .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_14,GreatWall_POS_874_14,I do believe wheelchair users can get on the wall at Badaling which is closer to Beijing .,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,1,1,female,7
644883239_15,GreatWall_POS_874_15,Day later everything aches from the effort but well worth it - just take your time !,January,2019,January,2019,TaniaM3823,New Zealand,Oceania,male,3,1,female,7
644183340_1,GreatWall_POS_888_1,It was my dream to visit China and Great Wall since my childhood !,November,2018,January,2019,JuliaA906,Canada,North America,male,4,2,female,93
